0,1,2
小偷家族,1.313306759,37
无依之地,1.309540842,37
送我上青云,1.292455798,37
动物世界,1.282485104,37
新神榜：哪吒重生,1.275608807,37
房间,1.269082821,37
影,1.264143235,37
误杀,1.255533929,37
阿丽塔：战斗天使,1.25282722,37
无声,1.251516156,37
江湖儿女,1.250048087,37
被光抓走的人,1.247154855,37
犬之岛,1.232074078,37
银翼杀手2049,1.223151083,37
头号玩家,1.215511073,37
水形物语,1.214652508,37
魅影缝匠,1.209628509,37
一点就到家,1.196487898,37
狗十三,1.18747679,37
拆弹专家2,1.183958384,37
一出好戏,1.173930326,37
美女与野兽,1.173867518,37
佛罗里达乐园,1.169213276,37
大象席地而坐,1.16807191,37
巴斯特·斯克鲁格斯的歌谣,1.161706305,37
三块广告牌,1.159697403,37
毒液：致命守护者,1.158657946,37
相爱相亲,1.157031225,37
她,1.156641764,37
人潮汹涌,1.156048545,37
海市蜃楼,1.155685605,37
唐人街探案2,1.152715874,37
此房是我造,1.150699086,37
沦落人,1.145975649,37
复仇者联盟3：无限战争,1.142413057,37
神奇动物在哪里,1.142410234,37
乔乔的异想世界,1.138411764,37
芝加哥七君子审判,1.136322132,37
敦刻尔克,1.128376261,37
芳华,1.127876828,37
邪不压正,1.125922911,37
至暗时刻,1.125846731,37
大佛普拉斯,1.119329248,37
烈火英雄,1.111946189,37
幸福的拉扎罗,1.109700441,37
除暴,1.106247012,37
伯德小姐,1.096748379,37
碟中谍6：全面瓦解,1.0769918,37
湮灭,1.074618309,37
飞驰人生,1.068751364,37
爱乐之城,1.066504435,37
温暖的抱抱,1.065465502,37
猫和老鼠,1.060224976,37
我的姐姐,1.056754453,37
燃烧,1.054291755,37
大黄蜂,1.051521588,37
天才枪手,1.051070345,37
谁先爱上他的,1.050773384,37
攀登者,1.048664113,37
两只老虎,1.048045744,37
骡子,1.041755649,37
奇迹男孩,1.037698501,37
月光男孩,1.036580827,37
小丑回魂,1.036406726,37
异形：契约,1.031327487,37
新喜剧之王,1.031013036,37
宠儿,1.024801604,37
无问西东,1.024642269,37
海边的曼彻斯特,1.006971531,37
不成问题的问题,1.002781069,37
南山的部长们,1.001085716,37
蚁人2：黄蜂女现身,0.995339578,37
请以你的名字呼唤我,0.993814838,37
血观音,0.980066688,37
冷战,0.979702772,37
无敌破坏王2：大闹互联网,0.966649021,37
绅士们,0.963907394,37
遗传厄运,0.963056667,37
暴裂无声,0.9498876,37
一念无明,0.939361121,37
奇异博士,0.93372101,37
孟买酒店,0.929260088,37
极盗车神,0.925124114,37
蜘蛛侠：平行宇宙,0.922954076,37
方形,0.922108006,37
战狼2,0.921952113,37
你的名字。,0.92192949,37
使徒行者2：谍影行动,0.920385185,37
降临,0.919346463,37
嘉年华,0.91574598,37
雷神3：诸神黄昏,0.915189987,37
麦路人,0.910702784,37
夜以继日,0.908659487,37
又见奈良,0.907965518,37
绝杀慕尼黑,0.907903851,37
扫毒2天地对决,0.904689518,37
受益人,0.90318523,37
神奇动物：格林德沃之罪,0.903047144,37
小小的愿望,0.898403827,37
追龙Ⅱ,0.894844804,37
灾难艺术家,0.890785178,37
银河护卫队2,0.889818387,37
廉政风云,0.888359364,37
釜山行,0.881576288,37
调音师,0.881447781,37
血战钢锯岭,0.876206216,37
超人总动员2,0.875566466,37
奇门遁甲,0.875051268,37
驴得水,0.874403764,37
家族之苦3,0.873757664,37
蜘蛛侠：英雄归来,0.866811959,37
逃出绝命镇,0.865693468,37
米花之味,0.863175804,37
老炮儿,0.858843342,37
绣春刀II：修罗战场,0.857780854,37
比利·林恩的中场战事,0.856870506,37
追龙,0.856079164,37
完美陌生人,0.852306924,37
铤而走险,0.851268881,37
无主之作,0.849389704,37
金刚狼3：殊死一战,0.848613936,37
红海行动,0.848485937,37
登月第一人,0.848435621,37
阳台上,0.846911423,37
电话,0.845991223,37
升级,0.843804208,37
马戏之王,0.843555325,37
聚焦,0.84315923,37
消失的情人节,0.840489189,37
星球大战8：最后的绝地武士,0.840089768,37
美国队长3,0.839656222,37
叶问4：完结篇,0.835723354,37
隐藏人物,0.831454067,37
心迷宫,0.830237934,37
星球大战外传：侠盗一号,0.824303368,37
大护法,0.81991377,37
羞羞的铁拳,0.818424663,37
兰心大剧院,0.810851555,37
摔跤吧！爸爸,0.808197623,37
蝴蝶梦,0.802849995,37
目击者之追凶,0.799342543,37
白蛇：缘起,0.798210316,37
火星救援,0.795649539,37
海街日记,0.792098073,37
死侍2：我爱我家,0.791577096,37
嫌疑人X的献身,0.791265623,37
密室逃生,0.783014246,37
鹿鼎记,0.780672935,37
记忆大师,0.779754265,37
老师·好,0.778287554,37
看不见的客人,0.77794778,37
我，花样女王,0.777140799,37
小人物,0.774877869,37
妙先生,0.774020693,37
赴汤蹈火,0.762951078,37
女孩,0.761439389,37
萨利机长,0.76110194,37
帕丁顿熊2,0.756425261,37
守望者,0.756225405,37
特警队,0.751482913,37
暴雪将至,0.750313773,37
神奇女侠,0.749856504,37
杰出公民,0.746486854,37
宠爱,0.745989015,37
银河补习班,0.745546734,37
找到你,0.742593687,37
大空头,0.741768777,37
疾速追杀3,0.740743866,37
底特律,0.738005197,37
春娇救志明,0.735999025,37
速度与激情7,0.734589311,37
长安道,0.733200827,37
杀破狼·贪狼,0.729262784,37
X战警：天启,0.729187416,37
追凶者也,0.72461527,37
吹哨人,0.723715387,37
沉默的证人,0.719369452,37
爱你，西蒙,0.719231035,37
我是布莱克,0.718854557,37
罗曼蒂克消亡史,0.715392571,37
日光之下,0.713506887,37
深夜食堂,0.70428316,37
七月与安生,0.704057528,37
勇往直前,0.703811442,37
咖啡公社,0.703141675,37
跳舞吧！大象,0.700244596,37
疯狂动物城,0.697225096,37
羞辱,0.694002464,37
至爱梵高·星空之谜,0.692090612,37
师父,0.691355727,37
你的婚礼,0.69087697,37
骑士,0.689125991,37
星际特工：千星之城,0.689060388,37
冈仁波齐,0.683931787,37
比海更深,0.682566574,37
生存家族,0.678815083,37
家族之苦,0.678434396,37
一吻定情,0.678337938,37
嗝嗝老师,0.678096162,37
军舰岛,0.676364939,37
忌日快乐,0.672220498,37
诛仙1,0.671950066,37
蚁人,0.670964262,37
解除好友2：暗网,0.670700477,37
我的拳王男友,0.670287578,37
谍影重重5,0.67026718,37
消失的爱人,0.670216034,37
阿拉姜色,0.668934004,37
每分钟120击,0.666614366,37
刺客聂隐娘,0.665551787,37
夏目友人帐,0.665550883,37
漫长的告别,0.66398286,37
寻龙诀,0.660002803,37
夜行动物,0.659873943,37
死侍,0.656886634,37
犯罪现场,0.654936945,37
神秘巨星,0.65203293,37
我在时间尽头等你,0.65074171,37
头脑特工队,0.650581377,37
爱在记忆消逝前,0.649755067,37
怒,0.642165354,37
天空之眼,0.637398639,37
奇幻森林,0.624661884,37
龙猫,0.622555445,37
疾速追杀2,0.622520417,37
复仇者联盟2：奥创纪元,0.62248527,37
一个叫欧维的男人决定去死,0.622230816,37
西游记之大圣归来,0.621639924,37
英伦对决,0.620174224,37
乐高蝙蝠侠大电影,0.619286144,37
帕特森,0.616780633,37
湄公河行动,0.611850524,37
招魂2,0.611058904,37
哭声,0.610454487,37
我的少女时代,0.609714525,37
大约在冬季,0.609286215,37
荒蛮故事,0.60918593,37
2020去死,0.608440621,37
闪光少女,0.607151105,37
小姐,0.606364438,37
星际穿越,0.604818827,37
华盛顿邮报,0.604394754,37
家族之苦2,0.604000932,37
肥龙过江,0.602660501,37
印度合伙人,0.602282505,37
王牌特工：特工学院,0.602145122,37
亲爱的房客,0.60169662,37
幻爱,0.60139609,37
疯狂的麦克斯4：狂暴之路,0.599403879,37
天上再见,0.597065681,37
电锯惊魂8：竖锯,0.596905782,37
荒野猎人,0.593878929,37
王牌贱谍：格林斯比,0.590720029,37
爆裂鼓手,0.590183209,37
沐浴之王,0.589960705,37
魔兽,0.587709889,37
解救吾先生,0.585761566,37
新世界,0.585575294,37
无人知晓,0.582586197,37
布达佩斯大饭店,0.58178555,37
叔·叔,0.577110968,37
夏洛特烦恼,0.569638377,37
流浪猫鲍勃,0.564199959,37
龙虾,0.56056893,37
垫底辣妹,0.559500781,37
小萝莉的猴神大叔,0.558398552,37
猎凶风河谷,0.557545889,37
边境杀手,0.55565575,37
亲爱的,0.555520286,37
冰雪奇缘,0.551489418,37
弗兰兹,0.550708638,37
星际迷航3：超越星辰,0.548675081,37
小委托人,0.546879115,37
特工,0.544893297,37
恶人传,0.542687521,37
年轻气盛,0.542509634,37
大坏狐狸的故事,0.542163158,37
加勒比海盗5：死无对证,0.542093594,37
最长一枪,0.539378957,37
分裂,0.539204015,37
花椒之味,0.539040484,37
云图,0.536952775,37
十万个冷笑话2,0.536398189,37
推销员,0.533520452,37
祈祷落幕时,0.533122855,37
极寒之城,0.532438398,37
女间谍,0.531933099,37
春宵苦短，少女前进吧！,0.530239815,37
与神同行2：因与缘,0.530062468,37
疯狂原始人,0.529889723,37
保持沉默,0.528931687,37
有话好好说,0.526445197,37
佩小姐的奇幻城堡,0.525434318,37
爱宠大机密,0.524761894,37
擦一擦你那满腹经纶的道貌岸然,0.524618063,37
育蝇奇谭,0.521332398,37
死无对证,0.518136702,37
最好的我们,0.518136702,37
沃伦,0.517858702,37
猜火车2,0.516916558,37
爱在午夜降临前,0.516625615,37
瑞士军刀男,0.516371885,37
老男孩,0.515077753,37
间谍之桥,0.514962653,37
福尔摩斯小姐：失踪的侯爵,0.514890026,37
与神同行：罪与罚,0.514331461,37
烈日灼心,0.511738541,37
模仿游戏,0.510617271,37
山河故人,0.509554858,37
欢乐好声音,0.507785733,37
侏罗纪世界,0.503172569,37
以女儿之名,0.502861898,37
活着,0.502711081,37
小Q,0.498948382,37
金发男子,0.496565264,37
何塞,0.491099212,37
学区房72小时,0.489669688,37
银翼杀手,0.485364671,37
云中行走,0.483436665,37
沉默的教室,0.481403942,37
天·火,0.481085437,37
十二公民,0.478136847,37
独自在夜晚的海边,0.477989095,37
起跑线,0.474085214,37
火锅英雄,0.473395254,37
将来的事,0.473234898,37
路边野餐,0.472496347,37
亲爱的新年好,0.470458492,37
万物理论,0.469676902,37
倩女幽魂,0.469583473,37
鬼魅浮生,0.468815097,37
魔弦传说,0.467498909,37
天才少女,0.466499244,37
黑暗面,0.465571086,37
我爱你,0.465258956,37
大卫·戈尔的一生,0.463365462,37
东京教父,0.462057612,37
暗杀,0.461927386,37
摇摆狂潮,0.461765582,37
触不可及,0.461258347,37
雄狮,0.460598613,37
阿凡达,0.460441929,37
小王子,0.457520195,37
行骗天下JP：浪漫篇,0.457075462,37
辩护人,0.45619526,37
美丽人生,0.456112673,37
千与千寻,0.455669516,37
人生密密缝,0.455367179,37
城市之光,0.45390993,37
闪灵,0.453488171,37
巴比龙,0.453140186,37
X战警：逆转未来,0.452608291,37
国家破产之日,0.452379872,37
暗战,0.45147917,37
海上钢琴师,0.446571982,37
白日梦想家,0.446317562,37
追捕野蛮人,0.445581556,37
饮食男女,0.442940145,37
银河护卫队,0.442171568,37
狼行者,0.441672368,37
豪勇七蛟龙,0.441068747,37
丹麦女孩,0.440449148,37
菊次郎的夏天,0.438702666,37
秘密特工,0.437300467,37
六欲天,0.436271085,37
骗子,0.4361433,37
天才捕手,0.435865132,37
心房客,0.435793257,37
猎杀T34,0.434568512,37
今夜在浪漫剧场,0.434282879,37
指环王1：护戒使者,0.433771799,37
从邪恶中拯救我,0.433738528,37
多哥,0.432918695,37
海蒂和爷爷,0.431286874,37
寒战2,0.428593774,37
阿修罗,0.426613276,37
星球大战7：原力觉醒,0.425628201,37
催眠·裁决,0.423656879,37
遇见你之前,0.421978207,37
熊出没·狂野大陆,0.420531173,37
超能陆战队,0.420109943,37
美国队长2,0.419274897,37
霍比特人3：五军之战,0.419125219,37
盗梦空间,0.418628284,37
所言所行,0.41525359,37
天空之城,0.413039347,37
我是路人甲,0.410876765,37
比得兔,0.410720648,37
无敌破坏王,0.41025084,37
女鬼桥,0.410058947,37
帝一之国,0.409062812,37
埃舍尔街的红色邮筒,0.408534144,37
阿德尔曼夫妇,0.40848636,37
太阳之子,0.408104043,37
罪恶之家,0.407806284,37
碟中谍5：神秘国度,0.405953614,37
邻居,0.405931653,37
速度与激情8,0.404111288,37
大饿,0.4037597,37
蓝色列车,0.398913696,37
我，机器人,0.398837324,37
伦敦一家人,0.397985813,37
家有喜事,0.397804627,37
野马,0.397083765,37
村戏,0.396476179,37
X战警：第一战,0.395300766,37
时空恋旅人,0.395266601,37
逃跑,0.394297674,37
老妇人,0.393378223,37
7号房的礼物,0.391984297,37
喜丧,0.39124722,37
哈利·波特与混血王子,0.390877681,37
宣告黎明的露之歌,0.390201693,37
七武士,0.389827098,37
破风,0.389732813,37
金福南杀人事件始末,0.389717449,37
硬核亨利,0.389489482,37
小森林 夏秋篇,0.38948889,37
八恶人,0.3894619,37
末日逃生,0.389387028,37
地雷区,0.388983841,37
超人总动员,0.388513448,37
灼人秘密,0.387915795,37
实习生,0.3878813,37
上帝之国,0.387700228,37
这里的黎明静悄悄,0.387497471,37
少女佳禾,0.386315109,37
恐袭波士顿,0.386252442,37
哆啦A梦：大雄的月球探险记,0.383611051,37
独立日,0.3832669,37
末路狂花,0.38276406,37
龙珠超：布罗利,0.379913397,37
朝花夕誓,0.379726886,37
养家之人,0.376745922,37
再见吧！少年,0.376725405,37
太空救援,0.375167581,37
希望的另一面,0.374815487,37
王牌保镖,0.37384123,37
滚蛋吧！肿瘤君,0.372093221,37
企鹅公路,0.371198681,37
一条狗的使命,0.371086341,37
幸运是我,0.368118457,37
厕所英雄,0.367745496,37
幸福终点站,0.367341019,37
思悼,0.366286706,37
一次别离,0.365232829,37
百鸟朝凤,0.363759848,37
停尸房收藏,0.363488614,37
鲨滩,0.360785241,37
再次出发之纽约遇见你,0.360677431,37
飞鹰艾迪,0.359319037,37
黄海,0.359318817,37
哈利·波特与死亡圣器(上),0.358662792,37
海洋奇缘,0.356965693,37
恐怖直播,0.355378908,37
不能说的游戏,0.351770776,37
没有过不去的年,0.351600811,37
绿洲,0.351200883,37
无名女尸,0.351001785,37
哈利·波特与阿兹卡班的囚徒,0.350562675,37
被解救的姜戈,0.350155538,37
那些年，我们一起追的女孩,0.349127281,37
濑户内海,0.349091373,37
第九区,0.348560537,37
人工智能,0.348435533,37
钢的琴,0.346935561,37
哈利·波特与死亡圣器(下),0.346870248,37
无手的少女,0.346870248,37
香肠派对,0.346641818,37
喜剧之王,0.344274621,37
超脱,0.343575938,37
射雕英雄传之东成西就,0.343038911,37
斯隆女士,0.342464395,37
鼠胆英雄,0.34167817,37
初恋这首情歌,0.341016467,37
大师,0.340901384,37
霍比特人2：史矛革之战,0.340010876,37
霍比特人1：意外之旅,0.340010876,37
控方证人,0.339738005,37
告白,0.336956134,37
肖申克的救赎,0.336291783,37
完美普通家庭,0.335740452,37
指环王2：双塔奇兵,0.334697571,37
愤怒的小鸟,0.334153615,37
当怪物来敲门,0.333588425,37
阿飞正传,0.332896455,37
达拉斯买家俱乐部,0.332828489,37
奎迪,0.332652462,37
季春奶奶,0.332140519,37
穆赫兰道,0.330266259,37
罪之声,0.328861416,37
隧道,0.327562721,37
哆啦A梦：大雄的新恐龙,0.326334558,37
冒牌上尉,0.32618999,37
少年派的奇幻漂流,0.326130972,37
莫娣,0.325018082,37
崖上的波妞,0.323212109,37
一江春水向东流,0.321654017,37
英雄本色,0.320895574,37
小森林 冬春篇,0.320214153,37
我能说,0.319684363,37
南巫,0.319136388,37
精灵旅社2,0.318387735,37
重庆森林,0.318170073,37
非常嫌疑犯,0.317973889,37
伸冤人2,0.317143289,37
铁雨,0.316841945,37
全职高手之巅峰荣耀,0.31670024,37
裁缝,0.316403233,37
我们的世界,0.316015753,37
午夜巴黎,0.31548986,37
发财日记,0.315209632,37
驯龙高手2,0.314029952,37
野马分鬃,0.312217992,37
游戏之夜,0.311690426,37
克里斯托弗·罗宾,0.310542082,37
亚瑟王：斗兽争霸,0.310396596,37
会计刺客,0.310375199,37
触不可及(美版),0.310133019,37
信笺故事,0.309890278,37
我的个神啊,0.309167596,37
芬妮的旅程,0.308737906,37
社交网络,0.307533696,37
万箭穿心,0.307318692,37
奇奇怪怪：整容液,0.304665882,37
侧耳倾听,0.304075206,37
熔炉,0.30381868,37
三个老枪手,0.302571605,37
复仇者联盟,0.302414546,37
哈利·波特与魔法石,0.302254772,37
孤儿怨,0.302101993,37
猎谎者,0.301969849,37
大红灯笼高高挂,0.301958518,37
情诗,0.29892145,37
起风了,0.298858695,37
超新约全书,0.298146368,37
千年女优,0.29679534,37
哈利·波特与凤凰社,0.295890129,37
一树梨花压海棠,0.295207793,37
大闹天宫,0.294520288,37
深夜食堂2,0.294342591,37
孙子从美国来,0.293860785,37
变脸,0.293797606,37
黑衣人,0.292865336,37
血腥地狱,0.291604827,37
杀人回忆,0.291565443,37
回到未来,0.289872976,37
爱丽丝梦游仙境2：镜中奇遇记,0.289773664,37
情书,0.287727395,37
猫鼠游戏,0.287616343,37
卡罗尔,0.287598775,37
阿黛尔的生活,0.286984965,37
馗降：粽邪2,0.286111666,37
千钧一发,0.285877183,37
肌肤,0.28565942,37
穷途鼠的奶酪梦,0.285656469,37
速度与激情5,0.284847837,37
怪胎,0.284671625,37
哈尔的移动城堡,0.283852759,37
爱在日落黄昏时,0.283323712,37
许愿神龙,0.282486909,37
巴霍巴利王2：终结,0.280114828,37
色，戒,0.27765555,37
危机13小时,0.275568513,37
2001太空漫游,0.275448816,37
世纪大劫案,0.275364841,37
钢琴家,0.273962866,37
谍影重重,0.273543876,37
杀人者的记忆法,0.272434776,37
决胜时刻,0.271541272,37
岁月神偷,0.271044118,37
猜火车,0.267007264,37
喊·山,0.266685331,37
风之谷,0.265510145,37
蝙蝠侠：黑暗骑士崛起,0.265435225,37
红高粱,0.265004231,37
老无所依,0.264262506,37
朗读者,0.263938225,37
英雄本色2,0.263240524,37
美国丽人,0.26233629,37
十二怒汉,0.261322501,37
怪兽电力公司,0.260886028,37
马柔本宅秘事,0.259917274,37
我是谁：没有绝对安全的系统,0.258764907,37
地心营救,0.258729207,37
西游记之再世妖王,0.258408877,37
作家的谎言：笔忠诱罪,0.258291375,37
美食总动员,0.257792217,37
小男孩,0.257637723,37
妈妈和七天的时间,0.257419255,37
寻汉计,0.25739391,37
老手,0.256389516,37
